date,state,total_enrolments,age_0_5,age_5_17,age_18_greater,num_districts,total_bio_updates,bio_age_5_17,bio_age_17_,total_demo_updates,demo_age_5_17,demo_age_17_,total_updates
2025-11-06,Jammu And Kashmir,471.0,323.0,72.0,76.0,154.0,4157.0,2536.0,1621.0,5210.0,787.0,4423.0,9367.0
2025-11-06,Jharkhand,1646.0,1118.0,514.0,14.0,315.0,17272.0,6878.0,10394.0,18191.0,1846.0,16345.0,35463.0
2025-11-06,Karnataka,1908.0,1533.0,279.0,96.0,889.0,15071.0,6844.0,8227.0,20939.0,3348.0,17591.0,36010.0
2025-11-06,Kerala,863.0,584.0,214.0,65.0,528.0,8397.0,2225.0,6172.0,11989.0,1112.0,10877.0,20386.0
2025-11-06,Ladakh,5.0,3.0,2.0,0.0,2.0,22.0,13.0,9.0,49.0,7.0,42.0,71.0
2025-11-06,Lakshadweep,5.0,5.0,0.0,0.0,4.0,12.0,6.0,6.0,23.0,3.0,20.0,35.0
2025-11-06,Madhya Pradesh,3862.0,3151.0,586.0,125.0,674.0,27731.0,13575.0,14156.0,23066.0,3790.0,19276.0,50797.0
2025-11-06,Maharashtra,2026.0,1528.0,411.0,87.0,835.0,36602.0,11324.0,25278.0,132317.0,4766.0,127551.0,168919.0
2025-11-06,Manipur,110.0,51.0,57.0,2.0,45.0,1651.0,983.0,668.0,11287.0,1261.0,10026.0,12938.0
2025-11-06,Meghalaya,219.0,52.0,125.0,42.0,48.0,307.0,213.0,94.0,719.0,125.0,594.0,1026.0
2025-11-06,Mizoram,34.0,19.0,11.0,4.0,18.0,117.0,72.0,45.0,441.0,53.0,388.0,558.0
2025-11-06,Nagaland,52.0,12.0,40.0,0.0,22.0,375.0,169.0,206.0,521.0,73.0,448.0,896.0
2025-11-06,Odisha,851.0,674.0,157.0,20.0,495.0,7010.0,4221.0,2789.0,12879.0,1993.0,10886.0,19889.0
2025-11-06,Puducherry,23.0,21.0,2.0,0.0,18.0,376.0,92.0,284.0,561.0,87.0,474.0,937.0
2025-11-06,Punjab,432.0,328.0,74.0,30.0,231.0,4888.0,2399.0,2489.0,8611.0,533.0,8078.0,13499.0
2025-11-06,Rajasthan,3257.0,2402.0,812.0,43.0,765.0,23833.0,10403.0,13430.0,21573.0,2835.0,18738.0,45406.0
2025-11-06,Sikkim,25.0,11.0,14.0,0.0,17.0,192.0,149.0,43.0,279.0,18.0,261.0,471.0
2025-11-06,Tamil Nadu,2441.0,1829.0,605.0,7.0,1254.0,22500.0,13224.0,9276.0,29472.0,5821.0,23651.0,51972.0
2025-11-06,Telangana,1058.0,825.0,202.0,31.0,498.0,8369.0,5271.0,3098.0,20027.0,3686.0,16341.0,28396.0
2025-11-06,Tripura,101.0,64.0,35.0,2.0,47.0,1413.0,755.0,658.0,1531.0,177.0,1354.0,2944.0
2025-11-06,Uttar Pradesh,7817.0,4686.0,2934.0,197.0,1524.0,81416.0,53741.0,27675.0,86531.0,9287.0,77244.0,167947.0
2025-11-06,Uttarakhand,322.0,280.0,41.0,1.0,130.0,6460.0,3866.0,2594.0,3680.0,494.0,3186.0,10140.0
2025-11-06,West Bengal,3865.0,3131.0,723.0,11.0,990.0,12137.0,4006.0,8131.0,77385.0,4540.0,72845.0,89522.0
2025-11-06,West Bengli,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
2025-11-07,Andaman And Nicobar Islands,4.0,4.0,0.0,0.0,3.0,62.0,41.0,21.0,95.0,10.0,85.0,157.0
2025-11-07,Andhra Pradesh,1452.0,1248.0,152.0,52.0,869.0,22476.0,13884.0,8592.0,20502.0,3907.0,16595.0,42978.0
2025-11-07,Arunachal Pradesh,47.0,18.0,29.0,0.0,22.0,1175.0,954.0,221.0,307.0,51.0,256.0,1482.0
2025-11-07,Assam,1143.0,629.0,258.0,256.0,347.0,10134.0,6559.0,3575.0,7581.0,579.0,7002.0,17715.0
2025-11-07,Bihar,3731.0,1463.0,2214.0,54.0,765.0,18086.0,6612.0,11474.0,43809.0,3497.0,40312.0,61895.0
2025-11-07,Chandigarh,22.0,21.0,0.0,1.0,10.0,156.0,68.0,88.0,310.0,33.0,277.0,466.0
2025-11-07,Chhattisgarh,1015.0,803.0,209.0,3.0,260.0,10441.0,5159.0,5282.0,10420.0,1236.0,9184.0,20861.0
2025-11-07,Dadra And Nagar Haveli And Daman And Diu,7.0,6.0,1.0,0.0,3.0,301.0,136.0,165.0,169.0,45.0,124.0,470.0
2025-11-07,Delhi,525.0,387.0,112.0,26.0,91.0,3967.0,1663.0,2304.0,5606.0,545.0,5061.0,9573.0
2025-11-07,Goa,25.0,22.0,3.0,0.0,16.0,450.0,251.0,199.0,449.0,40.0,409.0,899.0
2025-11-07,Gujarat,1452.0,964.0,229.0,259.0,567.0,25617.0,11173.0,14444.0,16539.0,2035.0,14504.0,42156.0
2025-11-07,Haryana,848.0,774.0,73.0,1.0,229.0,7114.0,3084.0,4030.0,6782.0,722.0,6060.0,13896.0
2025-11-07,Himachal Pradesh,223.0,211.0,10.0,2.0,151.0,2628.0,1804.0,824.0,1178.0,212.0,966.0,3806.0
2025-11-07,Jammu And Kashmir,607.0,468.0,88.0,51.0,184.0,6236.0,4083.0,2153.0,2063.0,264.0,1799.0,8299.0
2025-11-07,Jharkhand,2300.0,1472.0,808.0,20.0,455.0,7951.0,3157.0,4794.0,9953.0,844.0,9109.0,17904.0
2025-11-07,Karnataka,1518.0,1195.0,210.0,113.0,838.0,8904.0,4021.0,4883.0,14758.0,2162.0,12596.0,23662.0
2025-11-07,Kerala,633.0,449.0,143.0,41.0,417.0,7146.0,2079.0,5067.0,10622.0,794.0,9828.0,17768.0
2025-11-07,Ladakh,6.0,5.0,1.0,0.0,5.0,14.0,6.0,8.0,42.0,10.0,32.0,56.0
2025-11-07,Lakshadweep,1.0,1.0,0.0,0.0,1.0,12.0,6.0,6.0,16.0,4.0,12.0,28.0
2025-11-07,Madhya Pradesh,4206.0,3459.0,658.0,89.0,729.0,12664.0,5643.0,7021.0,23593.0,3313.0,20280.0,36257.0
2025-11-07,Maharashtra,3218.0,2565.0,546.0,107.0,1098.0,64330.0,19140.0,45190.0,122038.0,3205.0,118833.0,186368.0
2025-11-07,Manipur,93.0,40.0,42.0,11.0,35.0,5099.0,3147.0,1952.0,7297.0,808.0,6489.0,12396.0
2025-11-07,Meghalaya,104.0,22.0,62.0,20.0,25.0,415.0,296.0,119.0,267.0,34.0,233.0,682.0
2025-11-07,Mizoram,28.0,15.0,9.0,4.0,14.0,257.0,142.0,115.0,282.0,29.0,253.0,539.0
2025-11-07,Nagaland,96.0,7.0,35.0,54.0,29.0,836.0,451.0,385.0,341.0,39.0,302.0,1177.0
2025-11-07,Odisha,802.0,623.0,177.0,2.0,441.0,22786.0,14212.0,8574.0,8812.0,1256.0,7556.0,31598.0
2025-11-07,Puducherry,45.0,38.0,3.0,4.0,24.0,926.0,209.0,717.0,498.0,70.0,428.0,1424.0
2025-11-07,Punjab,384.0,297.0,56.0,31.0,185.0,14032.0,6716.0,7316.0,7370.0,397.0,6973.0,21402.0
2025-11-07,Rajasthan,2511.0,1682.0,800.0,29.0,751.0,17623.0,7897.0,9726.0,19057.0,2121.0,16936.0,36680.0
2025-11-07,Sikkim,20.0,12.0,8.0,0.0,14.0,233.0,169.0,64.0,208.0,20.0,188.0,441.0
2025-11-07,Tamil Nadu,3291.0,2504.0,777.0,10.0,1427.0,29986.0,17778.0,12208.0,19446.0,3480.0,15966.0,49432.0
2025-11-07,Telangana,1543.0,1253.0,267.0,23.0,638.0,10740.0,6853.0,3887.0,9678.0,1738.0,7940.0,20418.0
2025-11-07,Tripura,116.0,76.0,38.0,2.0,47.0,1288.0,674.0,614.0,921.0,89.0,832.0,2209.0
2025-11-07,Uttar Pradesh,6721.0,3483.0,3097.0,141.0,1480.0,34552.0,21312.0,13240.0,49510.0,4672.0,44838.0,84062.0
2025-11-07,Uttarakhand,334.0,291.0,42.0,1.0,131.0,2707.0,1442.0,1265.0,2865.0,301.0,2564.0,5572.0
2025-11-07,West Bengal,3259.0,2482.0,758.0,19.0,1053.0,19526.0,6600.0,12926.0,43751.0,2392.0,41359.0,63277.0
2025-11-08,Andaman And Nicobar Islands,7.0,7.0,0.0,0.0,5.0,83.0,42.0,41.0,30.0,3.0,27.0,113.0
2025-11-08,Andhra Pradesh,1369.0,1233.0,136.0,0.0,821.0,18049.0,11044.0,7005.0,14769.0,3462.0,11307.0,32818.0
2025-11-08,Arunachal Pradesh,63.0,23.0,40.0,0.0,24.0,457.0,393.0,64.0,214.0,47.0,167.0,671.0
2025-11-08,Assam,1560.0,1003.0,498.0,59.0,481.0,8330.0,5657.0,2673.0,9197.0,884.0,8313.0,17527.0
2025-11-08,Bihar,6788.0,2964.0,3746.0,78.0,1013.0,11208.0,4240.0,6968.0,58529.0,4448.0,54081.0,69737.0
2025-11-08,Chandigarh,40.0,39.0,1.0,0.0,16.0,117.0,54.0,63.0,273.0,30.0,243.0,390.0
2025-11-08,Chhattisgarh,1541.0,1217.0,324.0,0.0,336.0,10058.0,5519.0,4539.0,11805.0,1364.0,10441.0,21863.0
2025-11-08,Dadra And Nagar Haveli And Daman And Diu,12.0,10.0,2.0,0.0,5.0,78.0,32.0,46.0,190.0,16.0,174.0,268.0
2025-11-08,Delhi,809.0,613.0,179.0,17.0,114.0,2993.0,1365.0,1628.0,5979.0,583.0,5396.0,8972.0
2025-11-08,Goa,54.0,48.0,6.0,0.0,31.0,381.0,236.0,145.0,369.0,41.0,328.0,750.0
2025-11-08,Gujarat,2398.0,1673.0,457.0,268.0,804.0,9633.0,4342.0,5291.0,14727.0,1500.0,13227.0,24360.0
2025-11-08,Haryana,1117.0,1042.0,72.0,3.0,233.0,5598.0,2469.0,3129.0,6877.0,745.0,6132.0,12475.0
2025-11-08,Himachal Pradesh,262.0,247.0,12.0,3.0,162.0,1586.0,1102.0,484.0,839.0,178.0,661.0,2425.0
2025-11-08,Jammu And Kashmir,654.0,500.0,133.0,21.0,176.0,4773.0,3242.0,1531.0,2421.0,348.0,2073.0,7194.0
2025-11-08,Jharkhand,2438.0,1552.0,859.0,27.0,362.0,6212.0,2457.0,3755.0,10709.0,879.0,9830.0,16921.0
2025-11-08,Karnataka,1571.0,1316.0,244.0,11.0,821.0,20172.0,9586.0,10586.0,11358.0,1646.0,9712.0,31530.0
2025-11-08,Kerala,822.0,628.0,194.0,0.0,513.0,9455.0,3943.0,5512.0,8995.0,954.0,8041.0,18450.0
2025-11-08,Ladakh,7.0,6.0,1.0,0.0,6.0,17.0,11.0,6.0,24.0,7.0,17.0,41.0
2025-11-08,Lakshadweep,1.0,1.0,0.0,0.0,1.0,20.0,5.0,15.0,14.0,4.0,10.0,34.0
2025-11-08,Madhya Pradesh,5625.0,4637.0,958.0,30.0,744.0,13772.0,6552.0,7220.0,12848.0,1576.0,11272.0,26620.0
2025-11-08,Maharashtra,3259.0,2623.0,563.0,73.0,1062.0,101413.0,32840.0,68573.0,87273.0,2405.0,84868.0,188686.0
2025-11-08,Manipur,150.0,57.0,75.0,18.0,48.0,4737.0,3074.0,1663.0,12533.0,1814.0,10719.0,17270.0
2025-11-08,Meghalaya,210.0,47.0,75.0,88.0,33.0,136.0,52.0,84.0,246.0,37.0,209.0,382.0
2025-11-08,Mizoram,56.0,41.0,15.0,0.0,28.0,112.0,69.0,43.0,146.0,25.0,121.0,258.0
2025-11-08,Nagaland,236.0,58.0,67.0,111.0,36.0,715.0,469.0,246.0,189.0,21.0,168.0,904.0
2025-11-08,Odisha,820.0,662.0,158.0,0.0,491.0,14772.0,9138.0,5634.0,7366.0,1062.0,6304.0,22138.0
2025-11-08,Puducherry,76.0,73.0,3.0,0.0,40.0,605.0,263.0,342.0,347.0,53.0,294.0,952.0
2025-11-08,Punjab,671.0,549.0,105.0,17.0,272.0,6902.0,3220.0,3682.0,4587.0,238.0,4349.0,11489.0
2025-11-08,Rajasthan,3169.0,2082.0,1079.0,8.0,802.0,13689.0,6546.0,7143.0,16235.0,1848.0,14387.0,29924.0
2025-11-08,Sikkim,20.0,13.0,7.0,0.0,15.0,70.0,40.0,30.0,73.0,8.0,65.0,143.0
2025-11-08,Tamil Nadu,2462.0,2008.0,453.0,1.0,1162.0,35582.0,22915.0,12667.0,27031.0,5763.0,21268.0,62613.0
2025-11-08,Telangana,1153.0,947.0,204.0,2.0,511.0,11928.0,8188.0,3740.0,19186.0,3823.0,15363.0,31114.0
2025-11-08,Tripura,102.0,70.0,32.0,0.0,44.0,712.0,370.0,342.0,863.0,84.0,779.0,1575.0
2025-11-08,Uttar Pradesh,8633.0,4616.0,3943.0,74.0,1437.0,27373.0,17053.0,10320.0,69511.0,5448.0,64063.0,96884.0
2025-11-08,Uttarakhand,439.0,376.0,63.0,0.0,140.0,2541.0,1511.0,1030.0,4164.0,408.0,3756.0,6705.0
2025-11-08,West Bengal,3797.0,2761.0,1021.0,15.0,1073.0,13834.0,4665.0,9169.0,59942.0,3095.0,56847.0,73776.0
2025-11-09,Andaman And Nicobar Islands,4.0,4.0,0.0,0.0,3.0,41.0,24.0,17.0,22.0,6.0,16.0,63.0
2025-11-09,Andhra Pradesh,1086.0,1014.0,72.0,0.0,664.0,2229.0,1248.0,981.0,8874.0,2788.0,6086.0,11103.0
2025-11-09,Arunachal Pradesh,26.0,11.0,15.0,0.0,12.0,157.0,132.0,25.0,143.0,27.0,116.0,300.0
2025-11-09,Assam,920.0,687.0,228.0,5.0,318.0,2257.0,1552.0,705.0,3028.0,297.0,2731.0,5285.0
2025-11-09,Bihar,4076.0,2035.0,2015.0,26.0,783.0,19815.0,7485.0,12330.0,21782.0,2433.0,19349.0,41597.0
2025-11-09,Chandigarh,33.0,32.0,1.0,0.0,13.0,147.0,70.0,77.0,303.0,41.0,262.0,450.0
2025-11-09,Chhattisgarh,1039.0,843.0,195.0,1.0,268.0,16329.0,8662.0,7667.0,3232.0,728.0,2504.0,19561.0
2025-11-09,Dadra And Nagar Haveli And Daman And Diu,11.0,8.0,3.0,0.0,5.0,21.0,12.0,9.0,70.0,17.0,53.0,91.0
2025-11-09,Delhi,670.0,559.0,102.0,9.0,96.0,3119.0,1437.0,1682.0,3025.0,368.0,2657.0,6144.0
2025-11-09,Goa,25.0,25.0,0.0,0.0,14.0,194.0,147.0,47.0,163.0,23.0,140.0,357.0
2025-11-09,Gujarat,2502.0,2133.0,366.0,3.0,750.0,2406.0,1103.0,1303.0,4024.0,791.0,3233.0,6430.0
2025-11-09,Haryana,1032.0,957.0,73.0,2.0,265.0,6616.0,2863.0,3753.0,2356.0,406.0,1950.0,8972.0
2025-11-09,Himachal Pradesh,266.0,259.0,5.0,2.0,167.0,2037.0,1376.0,661.0,255.0,78.0,177.0,2292.0
2025-11-09,Jammu And Kashmir,803.0,672.0,131.0,0.0,203.0,1905.0,1225.0,680.0,533.0,131.0,402.0,2438.0
2025-11-09,Jharkhand,2509.0,1726.0,780.0,3.0,415.0,8793.0,3460.0,5333.0,2709.0,364.0,2345.0,11502.0
2025-11-09,Karnataka,1350.0,1179.0,164.0,7.0,773.0,3149.0,1585.0,1564.0,3118.0,555.0,2563.0,6267.0
2025-11-09,Kerala,1048.0,811.0,237.0,0.0,617.0,3569.0,1528.0,2041.0,1921.0,239.0,1682.0,5490.0
2025-11-09,Ladakh,12.0,9.0,3.0,0.0,6.0,16.0,9.0,7.0,19.0,6.0,13.0,35.0
2025-11-09,Lakshadweep,2.0,2.0,0.0,0.0,2.0,11.0,4.0,7.0,4.0,4.0,0.0,15.0
2025-11-09,Madhya Pradesh,5078.0,4342.0,733.0,3.0,742.0,27251.0,12900.0,14351.0,5581.0,1074.0,4507.0,32832.0
2025-11-09,Maharashtra,3784.0,3208.0,565.0,11.0,1166.0,44281.0,14709.0,29572.0,8765.0,734.0,8031.0,53046.0
2025-11-09,Manipur,140.0,71.0,63.0,6.0,52.0,3028.0,1954.0,1074.0,4887.0,715.0,4172.0,7915.0
2025-11-09,Meghalaya,60.0,28.0,28.0,4.0,27.0,90.0,54.0,36.0,57.0,9.0,48.0,147.0
2025-11-09,Mizoram,46.0,38.0,8.0,0.0,23.0,55.0,31.0,24.0,21.0,4.0,17.0,76.0
2025-11-09,Nagaland,80.0,23.0,32.0,25.0,27.0,218.0,123.0,95.0,34.0,2.0,32.0,252.0
2025-11-09,Odisha,1220.0,1050.0,169.0,1.0,617.0,1132.0,551.0,581.0,1124.0,227.0,897.0,2256.0
2025-11-09,Puducherry,29.0,29.0,0.0,0.0,21.0,84.0,29.0,55.0,81.0,11.0,70.0,165.0
2025-11-09,Punjab,776.0,672.0,102.0,2.0,309.0,2098.0,807.0,1291.0,863.0,83.0,780.0,2961.0
2025-11-09,Rajasthan,3108.0,2144.0,960.0,4.0,813.0,20060.0,9648.0,10412.0,3581.0,635.0,2946.0,23641.0
2025-11-09,Sikkim,13.0,8.0,5.0,0.0,12.0,25.0,11.0,14.0,25.0,5.0,20.0,50.0
2025-11-09,Tamil Nadu,2282.0,1938.0,344.0,0.0,1186.0,4807.0,3193.0,1614.0,5985.0,1654.0,4331.0,10792.0
2025-11-09,Telangana,1386.0,1180.0,203.0,3.0,565.0,1499.0,803.0,696.0,9506.0,2004.0,7502.0,11005.0
2025-11-09,Tripura,83.0,62.0,21.0,0.0,38.0,254.0,154.0,100.0,266.0,34.0,232.0,520.0
2025-11-09,Uttar Pradesh,7908.0,4562.0,3293.0,53.0,1541.0,43706.0,28005.0,15701.0,28791.0,3307.0,25484.0,72497.0
2025-11-09,Uttarakhand,385.0,347.0,37.0,1.0,133.0,4028.0,2506.0,1522.0,2099.0,355.0,1744.0,6127.0
2025-11-09,West Bengal,4427.0,3558.0,861.0,8.0,1141.0,6561.0,2256.0,4305.0,20539.0,1156.0,19383.0,27100.0
2025-11-10,Andaman And Nicobar Islands,6.0,5.0,1.0,0.0,5.0,85.0,49.0,36.0,110.0,4.0,106.0,195.0
2025-11-10,Andhra Pradesh,1687.0,1478.0,155.0,54.0,920.0,16710.0,9364.0,7346.0,16235.0,2034.0,14201.0,32945.0
2025-11-10,Arunachal Pradesh,22.0,14.0,7.0,1.0,13.0,588.0,467.0,121.0,349.0,71.0,278.0,937.0
2025-11-10,Assam,1396.0,926.0,316.0,154.0,376.0,5634.0,3624.0,2010.0,7060.0,542.0,6518.0,12694.0
2025-11-10,Bihar,6111.0,2952.0,3105.0,54.0,724.0,27987.0,10576.0,17411.0,33894.0,2918.0,30976.0,61881.0
2025-11-10,Chandigarh,56.0,49.0,2.0,5.0,12.0,270.0,122.0,148.0,320.0,32.0,288.0,590.0
2025-11-10,Chhattisgarh,1220.0,950.0,236.0,34.0,238.0,23286.0,12048.0,11238.0,11814.0,1361.0,10453.0,35100.0
2025-11-10,Dadra And Nagar Haveli And Daman And Diu,13.0,11.0,2.0,0.0,6.0,120.0,56.0,64.0,105.0,10.0,95.0,225.0
2025-11-10,Delhi,897.0,701.0,186.0,10.0,79.0,5619.0,2542.0,3077.0,4664.0,422.0,4242.0,10283.0
2025-11-10,Goa,19.0,17.0,2.0,0.0,13.0,530.0,361.0,169.0,446.0,17.0,429.0,976.0
2025-11-10,Gujarat,1766.0,1347.0,303.0,116.0,602.0,12930.0,5596.0,7334.0,11266.0,978.0,10288.0,24196.0
2025-11-10,Haryana,1246.0,1146.0,99.0,1.0,246.0,9391.0,4313.0,5078.0,5910.0,625.0,5285.0,15301.0
2025-11-10,Himachal Pradesh,286.0,276.0,8.0,2.0,172.0,2793.0,1899.0,894.0,1253.0,162.0,1091.0,4046.0
2025-11-10,Jammu And Kashmir,814.0,684.0,127.0,3.0,182.0,4276.0,3023.0,1253.0,2459.0,319.0,2140.0,6735.0
2025-11-10,Jharkhand,2931.0,1899.0,1020.0,12.0,378.0,9422.0,3672.0,5750.0,11321.0,1020.0,10301.0,20743.0
2025-11-10,Karnataka,2994.0,2487.0,434.0,73.0,1142.0,14192.0,6967.0,7225.0,12506.0,1517.0,10989.0,26698.0
2025-11-10,Kerala,1092.0,784.0,263.0,45.0,616.0,5001.0,1334.0,3667.0,8203.0,547.0,7656.0,13204.0
2025-11-10,Ladakh,11.0,8.0,3.0,0.0,8.0,12.0,5.0,7.0,24.0,3.0,21.0,36.0
2025-11-10,Lakshadweep,7.0,7.0,0.0,0.0,5.0,8.0,2.0,6.0,25.0,3.0,22.0,33.0
2025-11-10,Madhya Pradesh,6084.0,5038.0,980.0,66.0,759.0,17837.0,8726.0,9111.0,15570.0,1743.0,13827.0,33407.0
2025-11-10,Maharashtra,4352.0,3586.0,682.0,84.0,1181.0,40056.0,13808.0,26248.0,110587.0,2011.0,108576.0,150643.0
2025-11-10,Manipur,208.0,102.0,106.0,0.0,52.0,2711.0,1724.0,987.0,9344.0,1141.0,8203.0,12055.0
2025-11-10,Meghalaya,407.0,47.0,79.0,281.0,53.0,402.0,278.0,124.0,666.0,73.0,593.0,1068.0
2025-11-10,Mizoram,33.0,29.0,4.0,0.0,19.0,80.0,35.0,45.0,243.0,30.0,213.0,323.0
2025-11-10,Nagaland,79.0,36.0,43.0,0.0,22.0,393.0,148.0,245.0,288.0,26.0,262.0,681.0
2025-11-10,Odisha,1257.0,1039.0,218.0,0.0,618.0,13337.0,8062.0,5275.0,8091.0,1226.0,6865.0,21428.0
2025-11-10,Puducherry,56.0,52.0,3.0,1.0,31.0,590.0,182.0,408.0,385.0,50.0,335.0,975.0
2025-11-10,Punjab,676.0,520.0,97.0,59.0,268.0,6753.0,3224.0,3529.0,6267.0,270.0,5997.0,13020.0
2025-11-10,Rajasthan,4450.0,2937.0,1472.0,41.0,863.0,30860.0,15017.0,15843.0,18232.0,2226.0,16006.0,49092.0
2025-11-10,Sikkim,19.0,13.0,5.0,1.0,16.0,93.0,47.0,46.0,351.0,30.0,321.0,444.0
2025-11-10,Tamil Nadu,3175.0,2580.0,592.0,3.0,1432.0,41632.0,25182.0,16450.0,28723.0,5672.0,23051.0,70355.0
2025-11-10,Telangana,2100.0,1732.0,357.0,11.0,798.0,9569.0,6399.0,3170.0,10675.0,1933.0,8742.0,20244.0
2025-11-10,Tripura,161.0,121.0,39.0,1.0,68.0,1063.0,572.0,491.0,1662.0,187.0,1475.0,2725.0
2025-11-10,Uttar Pradesh,14428.0,7740.0,6514.0,174.0,1958.0,46788.0,30380.0,16408.0,93461.0,7877.0,85584.0,140249.0
2025-11-10,Uttarakhand,543.0,470.0,72.0,1.0,175.0,4022.0,2565.0,1457.0,4174.0,417.0,3757.0,8196.0
2025-11-10,West Bengal,6383.0,5110.0,1267.0,6.0,1245.0,11957.0,3939.0,8018.0,59872.0,2867.0,57005.0,71829.0
2025-11-11,Andaman And Nicobar Islands,12.0,12.0,0.0,0.0,11.0,90.0,51.0,39.0,81.0,10.0,71.0,171.0
2025-11-11,Andhra Pradesh,1400.0,1242.0,133.0,25.0,913.0,17008.0,9614.0,7394.0,16877.0,2868.0,14009.0,33885.0
2025-11-11,Arunachal Pradesh,33.0,17.0,15.0,1.0,21.0,704.0,565.0,139.0,240.0,24.0,216.0,944.0
2025-11-11,Assam,1355.0,796.0,395.0,164.0,438.0,6599.0,3868.0,2731.0,5873.0,437.0,5436.0,12472.0
2025-11-11,Bihar,3985.0,1706.0,2215.0,64.0,838.0,25569.0,9371.0,16198.0,25596.0,2633.0,22963.0,51165.0
2025-11-11,Chandigarh,23.0,20.0,3.0,0.0,10.0,219.0,83.0,136.0,245.0,25.0,220.0,464.0
2025-11-11,Chhattisgarh,952.0,724.0,219.0,9.0,261.0,21138.0,10345.0,10793.0,8454.0,1271.0,7183.0,29592.0
2025-11-11,Dadra And Nagar Haveli And Daman And Diu,11.0,11.0,0.0,0.0,4.0,84.0,41.0,43.0,61.0,8.0,53.0,145.0
2025-11-11,Delhi,591.0,471.0,110.0,10.0,89.0,5034.0,2160.0,2874.0,4745.0,502.0,4243.0,9779.0
2025-11-11,Goa,30.0,28.0,2.0,0.0,20.0,521.0,364.0,157.0,288.0,18.0,270.0,809.0
2025-11-11,Gujarat,1821.0,1400.0,300.0,121.0,637.0,6402.0,2875.0,3527.0,9712.0,1082.0,8630.0,16114.0
2025-11-11,Haryana,894.0,827.0,47.0,20.0,237.0,9655.0,4226.0,5429.0,5641.0,751.0,4890.0,15296.0
2025-11-11,Himachal Pradesh,251.0,238.0,10.0,3.0,157.0,2558.0,1743.0,815.0,1050.0,188.0,862.0,3608.0
2025-11-11,Jammu And Kashmir,504.0,412.0,89.0,3.0,161.0,3935.0,2792.0,1143.0,1986.0,300.0,1686.0,5921.0
2025-11-11,Jharkhand,2073.0,1320.0,729.0,24.0,401.0,9272.0,3503.0,5769.0,10128.0,971.0,9157.0,19400.0
2025-11-11,Karnataka,2688.0,2226.0,379.0,83.0,1239.0,8034.0,3731.0,4303.0,11573.0,1587.0,9986.0,19607.0
2025-11-11,Kerala,982.0,743.0,194.0,45.0,611.0,5589.0,1557.0,4032.0,6654.0,595.0,6059.0,12243.0
2025-11-11,Ladakh,4.0,3.0,1.0,0.0,4.0,22.0,13.0,9.0,42.0,6.0,36.0,64.0
2025-11-11,Lakshadweep,1.0,1.0,0.0,0.0,1.0,19.0,9.0,10.0,7.0,2.0,5.0,26.0
2025-11-11,Madhya Pradesh,5088.0,4085.0,891.0,112.0,887.0,22566.0,10474.0,12092.0,14951.0,2079.0,12872.0,37517.0
2025-11-11,Maharashtra,3198.0,2453.0,635.0,110.0,1201.0,69884.0,21848.0,48036.0,84060.0,1977.0,82083.0,153944.0
2025-11-11,Manipur,116.0,47.0,68.0,1.0,47.0,4008.0,2493.0,1515.0,8813.0,921.0,7892.0,12821.0
2025-11-11,Meghalaya,387.0,63.0,115.0,209.0,57.0,593.0,384.0,209.0,442.0,42.0,400.0,1035.0
2025-11-11,Mizoram,71.0,50.0,2.0,19.0,22.0,223.0,126.0,97.0,253.0,23.0,230.0,476.0
2025-11-11,Nagaland,61.0,20.0,41.0,0.0,23.0,773.0,392.0,381.0,267.0,37.0,230.0,1040.0
2025-11-11,Odisha,1179.0,954.0,219.0,6.0,620.0,9094.0,5387.0,3707.0,7361.0,1189.0,6172.0,16455.0
2025-11-11,Puducherry,39.0,39.0,0.0,0.0,23.0,510.0,174.0,336.0,245.0,38.0,207.0,755.0
2025-11-11,Punjab,703.0,589.0,74.0,40.0,282.0,8478.0,3901.0,4577.0,5927.0,295.0,5632.0,14405.0
2025-11-11,Rajasthan,2229.0,1419.0,797.0,13.0,615.0,32631.0,14982.0,17649.0,14594.0,1929.0,12665.0,47225.0
2025-11-11,Sikkim,15.0,8.0,7.0,0.0,10.0,78.0,47.0,31.0,72.0,8.0,64.0,150.0
2025-11-11,Tamil Nadu,2248.0,1779.0,463.0,6.0,1078.0,30301.0,16737.0,13564.0,16612.0,3040.0,13572.0,46913.0
2025-11-11,Telangana,1067.0,876.0,180.0,11.0,465.0,12675.0,8370.0,4305.0,8605.0,1691.0,6914.0,21280.0
2025-11-11,Tripura,127.0,76.0,49.0,2.0,57.0,1739.0,957.0,782.0,831.0,101.0,730.0,2570.0
2025-11-11,Uttar Pradesh,6196.0,3303.0,2788.0,105.0,1285.0,74115.0,46351.0,27764.0,51342.0,4532.0,46810.0,125457.0
2025-11-11,Uttarakhand,375.0,333.0,42.0,0.0,148.0,6356.0,3879.0,2477.0,1885.0,236.0,1649.0,8241.0
2025-11-11,West Bengal,3324.0,2516.0,801.0,7.0,1033.0,18294.0,5800.0,12494.0,32930.0,1749.0,31181.0,51224.0
2025-11-12,Andaman And Nicobar Islands,5.0,5.0,0.0,0.0,4.0,91.0,59.0,32.0,75.0,2.0,73.0,166.0
2025-11-12,Andhra Pradesh,1083.0,956.0,124.0,3.0,742.0,24866.0,12399.0,12467.0,12361.0,1751.0,10610.0,37227.0
